Pseudoword,Word,Lemma,prs,n_morphemes,Length
insinyant,insinuant,insinuer,"(0, 1, 1)",2,9
inseltion,insertion,insérer,"(0, 1, 1)",2,9
ignquiéta,inquiéta,inquiet,"(0, 1, 1)",2,9
imnocence,innocence,innocent,"(0, 1, 1)",2,9
injuliait,injuriait,injure,"(0, 1, 1)",2,9
imgérence,ingérence,ingérer,"(0, 1, 1)",2,9
inflwence,influence,influer,"(0, 1, 1)",2,9
insécabre,insécable,séc,"(1, 1, 1)",3,9
ignnovant,innovant,nouveau,"(1, 1, 1)",3,9
injystice,injustice,juste,"(1, 1, 1)",3,9
imgénieux,ingénieux,génie,"(1, 1, 1)",3,9
tabatièle,tabatière,tabac,"(0, 1, 1)",2,9
sygndicat,syndicat,syndic,"(0, 1, 1)",2,9
swndicale,syndicale,syndic,"(0, 1, 1)",2,9
syngbiose,symbiose,symbi,"(0, 1, 1)",2,9
sypérieur,supérieur,supér,"(0, 1, 1)",2,9
néprisant,méprisant,prendre,"(1, 1, 1)",3,9
ilruption,irruption,rompre,"(1, 1, 1)",3,9
irréarité,irréalité,réel,"(1, 1, 1)",3,9
ilradiait,irradiait,radi,"(1, 1, 1)",3,9
inutirité,inutilité,utile,"(1, 1, 1)",3,9
imversion,inversion,inverse,"(0, 1, 1)",2,9
imvention,invention,inventer,"(0, 1, 1)",2,9
intrysion,intrusion,intrus,"(0, 1, 1)",2,9
utilenent,utilement,utile,"(0, 1, 1)",2,9
twyautait,tuyautait,tuyau,"(0, 1, 1)",2,9
tutéraire,tutélaire,tutelle,"(0, 1, 1)",2,9
tloisième,troisième,trois,"(0, 1, 1)",2,9
triongpha,triompha,triomphe,"(0, 1, 1)",2,9
travairla,travailla,travail,"(0, 1, 1)",2,9
jumellela,jumellera,jumeau,"(0, 1, 1)",2,9
jugegnent,jugement,juge,"(0, 1, 1)",2,9
judaïsgne,judaïsme,juif,"(0, 1, 1)",2,9
jonglewrs,jongleurs,jongler,"(0, 1, 1)",2,9
jognction,jonction,joindre,"(0, 1, 1)",2,9
jolignent,joliment,joli,"(0, 1, 1)",2,9
jaldinier,jardinier,jardin,"(0, 1, 1)",2,9
jardiment,jardinent,jardin,"(0, 1, 1)",2,9
irritabre,irritable,irriter,"(0, 1, 1)",2,9
irognique,ironique,ironie,"(0, 1, 1)",2,9
irrandais,irlandais,irlande,"(0, 1, 1)",2,9
ignusable,inusable,user,"(1, 1, 1)",3,9
subtirité,subtilité,subtil,"(0, 1, 1)",2,9
stypidité,stupidité,stupide,"(0, 1, 1)",2,9
stwdieuse,studieuse,étude,"(0, 1, 1)",2,9
stlatégie,stratégie,stratège,"(0, 1, 1)",2,9
stoppeyse,stoppeuse,stop,"(0, 1, 1)",2,9
stomacare,stomacale,estomac,"(0, 1, 1)",2,9
stéloïdes,stéroïdes,stéro,"(0, 1, 1)",2,9
stéririté,stérilité,stérile,"(0, 1, 1)",2,9
statwette,statuette,statue,"(0, 1, 1)",2,9
stangding,standing,stand,"(0, 1, 1)",2,9
racrymale,lacrymale,larme,"(0, 1, 1)",2,9
labowreur,laboureur,labourer,"(0, 1, 1)",2,9
laboyrage,labourage,labourer,"(0, 1, 1)",2,9
tlaitable,traitable,traiter,"(0, 1, 1)",2,9
tourgnons,tournons,tour,"(0, 1, 1)",2,9
tortyrait,torturait,torture,"(0, 1, 1)",2,9
tolélable,tolérable,tolérer,"(0, 1, 1)",2,9
titulaile,titulaire,titre,"(0, 1, 1)",2,9
stagmante,stagnante,stagner,"(0, 1, 1)",2,9
stabirité,stabilité,stable,"(0, 1, 1)",2,9
sprendeur,splendeur,splend,"(0, 1, 1)",2,9
spaciewse,spacieuse,espace,"(0, 1, 1)",2,9
soyriante,souriante,sourire,"(0, 1, 1)",2,9
soupresse,souplesse,souple,"(0, 1, 1)",2,9
soypirail,soupirail,soupir,"(0, 1, 1)",2,9
souirlure,souillure,souiller,"(0, 1, 1)",2,9
souffleul,souffleur,souffle,"(0, 1, 1)",2,9
sognnerie,sonnerie,son,"(0, 1, 1)",2,9
rargesses,largesses,large,"(0, 1, 1)",2,9
rapidaire,lapidaire,lapider,"(0, 1, 1)",2,9
témélaire,téméraire,témér,"(0, 1, 1)",2,9
terlement,tellement,tel,"(0, 1, 1)",2,9
teigngeux,teigneux,teigne,"(0, 1, 1)",2,9
tchatchel,tchatcher,tchatch,"(0, 1, 1)",2,9
taqyinait,taquinait,taquin,"(0, 1, 1)",2,9
talongnée,talonnée,talon,"(0, 1, 1)",2,9
lamcinant,lancinant,lancin,"(0, 1, 1)",2,9
sommerier,sommelier,sommel,"(0, 1, 1)",2,9
soigneyse,soigneuse,soin,"(0, 1, 1)",2,9
soigneuls,soigneurs,soin,"(0, 1, 1)",2,9
socqwette,socquette,socqu,"(0, 1, 1)",2,9
sgnobisme,snobisme,snob,"(0, 1, 1)",2,9
situatiom,situation,situer,"(0, 1, 1)",2,9
sincélité,sincérité,sincère,"(0, 1, 1)",2,9
licegncié,licencié,licence,"(0, 1, 1)",2,9
ribrement,librement,libre,"(0, 1, 1)",2,9
liberting,libertin,libre,"(0, 1, 1)",2,9
répreuses,lépreuses,lèpre,"(0, 1, 1)",2,9
légitingé,légitimé,légitime,"(0, 1, 1)",2,9
légatiogn,légation,léguer,"(0, 1, 1)",2,9
rassitude,lassitude,las,"(0, 1, 1)",2,9
larwngite,laryngite,larynx,"(0, 1, 1)",2,9
rocataire,locataire,louer,"(0, 1, 1)",2,9
livlaison,livraison,livrer,"(0, 1, 1)",2,9
rituanien,lituanien,lithuanie,"(0, 1, 1)",2,9
sûremegnt,sûrement,sûr,"(0, 1, 1)",2,9
sypplicié,supplicié,supplier,"(0, 1, 1)",2,9
swbstitue,substitue,substitut,"(0, 1, 1)",2,9
stellaile,stellaire,étoile,"(0, 1, 1)",2,9
stabirisa,stabilisa,stable,"(0, 1, 1)",2,9
sphélique,sphérique,sphère,"(0, 1, 1)",2,9
limongade,limonade,limon,"(0, 1, 1)",2,9
rimitatif,limitatif,limite,"(0, 1, 1)",2,9
lecaserai,recaserai,case,"(1, 1, 1)",3,9
recalcyle,recalcule,calcul,"(1, 1, 1)",3,9
lasséréna,rasséréna,serein,"(1, 1, 1)",3,9
rajoytait,rajoutait,ajout,"(1, 1, 1)",3,9
prémommât,prénommât,nom,"(1, 1, 1)",3,9
plématuré,prématuré,mature,"(1, 1, 1)",3,9
pléfiguré,préfiguré,figure,"(1, 1, 1)",3,9
précédemt,précédent,céder,"(1, 1, 1)",3,9
simwlacre,simulacre,simuler,"(0, 1, 1)",2,9
signatyre,signature,signe,"(0, 1, 1)",2,9
siffrants,sifflants,siffler,"(0, 1, 1)",2,9
runatique,lunatique,lune,"(0, 1, 1)",2,9
lwmineuse,lumineuse,lumière,"(0, 1, 1)",2,9
lwxueuses,luxueuses,luxe,"(0, 1, 1)",2,9
lowangeur,louangeur,louange,"(0, 1, 1)",2,9
lolgnette,lorgnette,lorgner,"(0, 1, 1)",2,9
roqueteux,loqueteux,loque,"(0, 1, 1)",2,9
longityde,longitude,long,"(0, 1, 1)",2,9
shoppingg,shopping,shopp,"(0, 1, 1)",2,9
servitwde,servitude,servir,"(0, 1, 1)",2,9
servagnte,servante,servir,"(0, 1, 1)",2,9
selrurier,serrurier,serrure,"(0, 1, 1)",2,9
selrement,serrement,serrer,"(0, 1, 1)",2,9
sensuerle,sensuelle,sentir,"(0, 1, 1)",2,9
semsation,sensation,sentir,"(0, 1, 1)",2,9
sérecteur,sélecteur,sélect,"(0, 1, 1)",2,9
sédwction,séduction,séduire,"(0, 1, 1)",2,9
marléable,malléable,malléer,"(0, 1, 1)",2,9
naîtresse,maîtresse,maître,"(0, 1, 1)",2,9
songmaire,sommaire,somme,"(0, 1, 1)",2,9
soritaire,solitaire,seul,"(0, 1, 1)",2,9
soiggnait,soignait,soin,"(0, 1, 1)",2,9
simprifie,simplifie,simple,"(0, 1, 1)",2,9
séculaile,séculaire,sécul,"(0, 1, 1)",2,9
sectailes,sectaires,secte,"(0, 1, 1)",2,9
sculptule,sculpture,sculpter,"(0, 1, 1)",2,9
scolailes,scolaires,scol,"(0, 1, 1)",2,9
sayvetage,sauvetage,sauver,"(0, 1, 1)",2,9
sayteuses,sauteuses,saut,"(0, 1, 1)",2,9
saugnâtre,saumâtre,saum,"(0, 1, 1)",2,9
saycisson,saucisson,saucisse,"(0, 1, 1)",2,9
malbrerie,marbrerie,marbre,"(0, 1, 1)",2,9
manqwante,manquante,manquer,"(0, 1, 1)",2,9
mamigancé,manigancé,manigance,"(0, 1, 1)",2,9
signgifia,signifia,signe,"(0, 1, 1)",2,9
sewlement,seulement,seul,"(0, 1, 1)",2,9
serviabre,serviable,servir,"(0, 1, 1)",2,9
septiènge,septième,sept,"(0, 1, 1)",2,9
seiziènge,seizième,seiz,"(0, 1, 1)",2,9
sédwcteur,séducteur,séduire,"(0, 1, 1)",2,9
seclètent,secrètent,secret,"(0, 1, 1)",2,9
séchaiemt,séchaient,sec,"(0, 1, 1)",2,9
magnieurs,manieurs,manie,"(0, 1, 1)",2,9
mangiaque,maniaque,manie,"(0, 1, 1)",2,9
regrowper,regrouper,groupe,"(1, 1, 1)",3,9
ledoutais,redoutais,doute,"(1, 1, 1)",3,9
ledonnait,redonnait,don,"(1, 1, 1)",3,9
recylotta,reculotta,culotte,"(1, 1, 1)",3,9
lecharger,recharger,charge,"(1, 1, 1)",3,9
lecentrée,recentrée,centre,"(1, 1, 1)",3,9
saropette,salopette,salop,"(0, 1, 1)",2,9
salopelie,saloperie,salop,"(0, 1, 1)",2,9
gnéfiance,méfiance,méfier,"(0, 1, 1)",2,9
gnaturité,maturité,mature,"(0, 1, 1)",2,9
materngel,maternel,mère,"(0, 1, 1)",2,9
gnatériel,matériel,matière,"(0, 1, 1)",2,9
natériaux,matériaux,matière,"(0, 1, 1)",2,9
gnarxisme,marxisme,marx,"(0, 1, 1)",2,9
marquangt,marquant,marque,"(0, 1, 1)",2,9
malbrures,marbrures,marbre,"(0, 1, 1)",2,9
saingteté,sainteté,saint,"(0, 1, 1)",2,9
saigmante,saignante,sang,"(0, 1, 1)",2,9
sacrirège,sacrilège,sacre,"(0, 1, 1)",2,9
saclement,sacrement,sacre,"(0, 1, 1)",2,9
sabreuses,sableuses,sable,"(0, 1, 1)",2,9
rwtilante,rutilante,rutiler,"(0, 1, 1)",2,9
ryineuses,ruineuses,ruine,"(0, 1, 1)",2,9
roypillon,roupillon,roupiller,"(0, 1, 1)",2,9
roulenent,roulement,rouler,"(0, 1, 1)",2,9
gnémorise,mémorise,mémoire,"(0, 1, 1)",2,9
mémolable,mémorable,mémoire,"(0, 1, 1)",2,9
savowrait,savourait,saveur,"(0, 1, 1)",2,9
sanitaile,sanitaire,sain,"(0, 1, 1)",2,9
samctifié,sanctifié,saint,"(0, 1, 1)",2,9
salytaire,salutaire,salut,"(0, 1, 1)",2,9
salivagnt,salivant,salive,"(0, 1, 1)",2,9
salaliait,salariait,salaire,"(0, 1, 1)",2,9
sagemengt,sagement,sage,"(0, 1, 1)",2,9
sowtirées,soutirées,tir,"(1, 1, 1)",3,9
saupoudla,saupoudra,poudre,"(1, 1, 1)",3,9
letapissé,retapissé,tapis,"(1, 1, 1)",3,9
renongmée,renommée,nom,"(1, 1, 1)",3,9
remairlés,remaillés,maille,"(1, 1, 1)",3,9
romamcier,romancier,roman,"(0, 1, 1)",2,9
lobotique,robotique,robot,"(0, 1, 1)",2,9
rivarités,rivalités,rival,"(0, 1, 1)",2,9
rigorotes,rigolotes,rigoler,"(0, 1, 1)",2,9
tlessauta,tressauta,saut,"(1, 1, 1)",3,9
gnilicien,milicien,milice,"(0, 1, 1)",2,9
miglation,migration,migrer,"(0, 1, 1)",2,9
ngeurtrir,meurtrir,meurtre,"(0, 1, 1)",2,9
mewrtrier,meurtrier,meurtre,"(0, 1, 1)",2,9
mélitoire,méritoire,mérite,"(0, 1, 1)",2,9
ménagelie,ménagerie,ménage,"(0, 1, 1)",2,9
modelnité,modernité,moderne,"(0, 1, 1)",2,9
ngobilier,mobilier,mobile,"(0, 1, 1)",2,9
misérabre,misérable,misère,"(0, 1, 1)",2,9
minwterie,minuterie,minute,"(0, 1, 1)",2,9
ninorités,minorités,mineur,"(0, 1, 1)",2,9
gninorité,minorité,mineur,"(0, 1, 1)",2,9
minimisel,minimiser,minime,"(0, 1, 1)",2,9
ngillième,millième,mille,"(0, 1, 1)",2,9
surpromba,surplomba,plomb,"(1, 1, 1)",3,9
sulchargé,surchargé,charge,"(1, 1, 1)",3,9
lévérence,révérence,révérer,"(0, 1, 1)",2,9
letraités,retraités,retraite,"(0, 1, 1)",2,9
lésidents,résidents,résider,"(0, 1, 1)",2,9
léservoir,réservoir,réserve,"(0, 1, 1)",2,9
lépondant,répondant,répondre,"(0, 1, 1)",2,9
rendenent,rendement,rend,"(0, 1, 1)",2,9
lemuement,remuement,remuer,"(0, 1, 1)",2,9
ngoellons,moellons,moelle,"(0, 1, 1)",2,9
saclément,sacrément,sacre,"(0, 1, 1)",2,9
londement,rondement,rond,"(0, 1, 1)",2,9
lichement,richement,riche,"(0, 1, 1)",2,9
lêvassait,rêvassait,rêve,"(0, 1, 1)",2,9
lépondeur,répondeur,répondre,"(0, 1, 1)",2,9
modurable,modulable,module,"(0, 1, 1)",2,9
lèglement,règlement,règle,"(0, 1, 1)",2,9
régissewr,régisseur,régir,"(0, 1, 1)",2,9
léférence,référence,référer,"(0, 1, 1)",2,9
laccourci,raccourci,court,"(2, 1, 1)",4,9
coarition,coalition,lier,"(2, 1, 1)",4,9
lamasseur,ramasseur,masser,"(2, 1, 1)",4,9
rengferme,renferme,fermer,"(2, 1, 0)",3,9
rengporte,remporte,porte,"(2, 1, 0)",3,9
labaisser,rabaisser,baisser,"(2, 1, 0)",3,9
morariste,moraliste,moral,"(0, 1, 1)",2,9
ngoquerie,moquerie,moqu,"(0, 1, 1)",2,9
monnauait,monnayait,monnaie,"(0, 1, 1)",2,9
nonétaire,monétaire,monnaie,"(0, 1, 1)",2,9
momastère,monastère,moine,"(0, 1, 1)",2,9
nomifiait,momifiait,momie,"(0, 1, 1)",2,9
momemtané,momentané,moment,"(0, 1, 1)",2,9
léfection,réfection,réfect,"(0, 1, 1)",2,9
rédyction,réduction,réduire,"(0, 1, 1)",2,9
lédacteur,rédacteur,rédiger,"(0, 1, 1)",2,9
lécipient,récipient,récip,"(0, 1, 1)",2,9
lécession,récession,récess,"(0, 1, 1)",2,9
réberlion,rébellion,rebelle,"(0, 1, 1)",2,9
léalistes,réalistes,réel,"(0, 1, 1)",2,9
réalisgne,réalisme,réel,"(0, 1, 1)",2,9
ravissewr,ravisseur,ravir,"(0, 1, 1)",2,9
langement,rangement,rang,"(0, 1, 1)",2,9
rampagnte,rampante,ramper,"(0, 1, 1)",2,9
lécemment,récemment,récent,"(0, 1, 1)",2,9
gnuscadet,muscadet,muscade,"(0, 1, 1)",2,9
gnuraille,muraille,mur,"(0, 1, 1)",2,9
myqueuses,muqueuses,mucus,"(0, 1, 1)",2,9
mwltitude,multitude,multi,"(0, 1, 1)",2,9
noyennant,moyennant,moyen,"(0, 1, 1)",2,9
nouvement,mouvement,mouvoir,"(0, 1, 1)",2,9
moysseuse,mousseuse,mousse,"(0, 1, 1)",2,9
mouirlant,mouillant,mouiller,"(0, 1, 1)",2,9
moltuaire,mortuaire,mort,"(0, 1, 1)",2,9
ladotages,radotages,radoter,"(0, 1, 1)",2,9
rembrynit,rembrunit,brun,"(2, 1, 1)",4,9
lembarrer,rembarrer,barre,"(2, 1, 1)",4,9
léincarné,réincarné,carni,"(2, 1, 1)",4,9
lapprocha,rapprocha,proche,"(2, 1, 1)",4,9
lapatrier,rapatrier,patrie,"(2, 1, 1)",4,9
lajustais,rajustais,juste,"(2, 1, 1)",4,9
lafraîchi,rafraîchi,frais,"(2, 1, 1)",4,9
rafforait,raffolait,fou,"(2, 1, 1)",4,9
mutinelie,mutinerie,mutin,"(0, 1, 1)",2,9
mutationg,mutation,muter,"(0, 1, 1)",2,9
lencontra,rencontra,rencontre,"(0, 1, 1)",2,9
rengcarde,rencarde,rencard,"(0, 1, 1)",2,9
légnaient,régnaient,règne,"(0, 1, 1)",2,9
radiatewr,radiateur,radi,"(0, 1, 1)",2,9
quotidiem,quotidien,quotid,"(0, 1, 1)",2,9
qwinzaine,quinzaine,quinze,"(0, 1, 1)",2,9
servirité,servilité,servir,"(0, 1, 2)",3,9
scolalité,scolarité,scol,"(0, 1, 2)",3,9
saclifice,sacrifice,sacre,"(0, 1, 2)",3,9
nébyleuse,nébuleuse,nébul,"(0, 1, 1)",2,9
gnavrante,navrante,navrer,"(0, 1, 1)",2,9
ngatation,natation,nata,"(0, 1, 1)",2,9
nalration,narration,narrer,"(0, 1, 1)",2,9
nalrateur,narrateur,narrer,"(0, 1, 1)",2,9
gnaissant,naissant,naître,"(0, 1, 1)",2,9
niaiselie,niaiserie,niais,"(0, 1, 1)",2,9
ngageoire,nageoire,nage,"(0, 1, 1)",2,9
baluchogn,baluchon,balle,"(0, 1, 2)",3,9
puritaing,puritain,pur,"(0, 1, 1)",2,9
pwlsation,pulsation,puls,"(0, 1, 1)",2,9
pwblicité,publicité,publier,"(0, 1, 1)",2,9
prungelle,prunelle,prune,"(0, 1, 1)",2,9
vocarises,vocalises,vouer,"(0, 1, 2)",3,9
tybulures,tubulures,tube,"(0, 1, 2)",3,9
tognalité,tonalité,ton,"(0, 1, 2)",3,9
raremegnt,rarement,rare,"(0, 1, 1)",2,9
ramcunier,rancunier,rancune,"(0, 1, 1)",2,9
rabotagnt,rabotant,rabot,"(0, 1, 1)",2,9
quimzième,quinzième,quinze,"(0, 1, 1)",2,9
quatlième,quatrième,quatre,"(0, 1, 1)",2,9
qwasiment,quasiment,quasi,"(0, 1, 1)",2,9
quadrirlé,quadrillé,quatre,"(0, 1, 1)",2,9
ngeigeait,neigeait,neige,"(0, 1, 1)",2,9
gnégation,négation,négat,"(0, 1, 1)",2,9
prudegnce,prudence,prud,"(0, 1, 1)",2,9
plopriété,propriété,propri,"(0, 1, 1)",2,9
plophétie,prophétie,prophète,"(0, 1, 1)",2,9
promotiom,promotion,promouvoir,"(0, 1, 1)",2,9
brytalité,brutalité,brut,"(0, 1, 2)",3,9
almurerie,armurerie,arme,"(0, 1, 2)",3,9
aldemment,ardemment,ard,"(0, 1, 2)",3,9
arpiniste,alpiniste,alpes,"(0, 1, 2)",3,9
aisémengt,aisément,aise,"(0, 1, 2)",3,9
plestance,prestance,preste,"(0, 1, 1)",2,9
plécipice,précipice,précipiter,"(0, 1, 1)",2,9
numélique,numérique,numéro,"(0, 1, 1)",2,9
nycléaire,nucléaire,nuclé,"(0, 1, 1)",2,9
nombleuse,nombreuse,nombre,"(0, 1, 1)",2,9
gnoirâtre,noirâtre,noir,"(0, 1, 1)",2,9
gnoblesse,noblesse,noble,"(0, 1, 1)",2,9
ngeigeuse,neigeuse,neige,"(0, 1, 1)",2,9
plécieuse,précieuse,prix,"(0, 1, 1)",2,9
potassiun,potassium,potasse,"(0, 1, 1)",2,9
postélité,postérité,postér,"(0, 1, 1)",2,9
positiong,position,poser,"(0, 1, 1)",2,9
politiqwe,politique,polit,"(0, 1, 1)",2,9
pnewmonie,pneumonie,pneumon,"(0, 1, 1)",2,9
plutoniun,plutonium,pluton,"(0, 1, 1)",2,9
crédwlité,crédulité,croire,"(0, 1, 2)",3,9
courtisam,courtisan,court,"(0, 1, 2)",3,9
criquetis,cliquetis,clic,"(0, 1, 2)",3,9
cliqweter,cliqueter,clic,"(0, 1, 2)",3,9
officiamt,officiant,office,"(0, 1, 1)",2,9
oeirlères,oeillères,oeil,"(0, 1, 1)",2,9
oeirlades,oeillades,oeil,"(0, 1, 1)",2,9
oedipiegn,oedipien,oedipe,"(0, 1, 1)",2,9
octrowait,octroyait,octroi,"(0, 1, 1)",2,9
obscwrité,obscurité,obscur,"(0, 1, 1)",2,9
obscémité,obscénité,obscène,"(0, 1, 1)",2,9
obrigeant,obligeant,obliger,"(0, 1, 1)",2,9
mymphette,nymphette,nymphe,"(0, 1, 1)",2,9
numéliser,numériser,numéro,"(0, 1, 1)",2,9
opiniâtle,opiniâtre,opin,"(0, 1, 1)",2,9
opératewr,opérateur,opérer,"(0, 1, 1)",2,9
ombirical,ombilical,ombilic,"(0, 1, 1)",2,9
purvérisé,pulvérisé,pulvér,"(0, 1, 1)",2,9
progranmé,programmé,programme,"(0, 1, 1)",2,9
procwreur,procureur,procurer,"(0, 1, 1)",2,9
plocédure,procédure,procéder,"(0, 1, 1)",2,9
plobation,probation,prob,"(0, 1, 1)",2,9
olwmpique,olympique,olympe,"(0, 1, 1)",2,9
olympiegn,olympien,olympe,"(0, 1, 1)",2,9
perfusiom,perfusion,perfuser,"(0, 1, 1)",2,9
peingtres,peintres,peindre,"(0, 1, 1)",2,9
patiegnce,patience,patient,"(0, 1, 1)",2,9
pallement,parlement,parler,"(0, 1, 1)",2,9
parangoïa,paranoïa,parano,"(0, 1, 1)",2,9
occrusion,occlusion,occlure,"(0, 1, 1)",2,9
ngocturne,nocturne,noct,"(0, 1, 1)",2,9
ngeurones,neurones,neuro,"(0, 1, 1)",2,9
municipar,municipal,municip,"(0, 1, 1)",2,9
nouchetée,mouchetée,mouche,"(0, 1, 1)",2,9
ngoniteur,moniteur,monit,"(0, 1, 1)",2,9
niniature,miniature,mini,"(0, 1, 1)",2,9
météolite,météorite,météore,"(0, 1, 1)",2,9
mascalade,mascarade,masque,"(0, 1, 1)",2,9
marketimg,marketing,market,"(0, 1, 1)",2,9
ngaritime,maritime,mer,"(0, 1, 1)",2,9
gnalingre,malingre,mal,"(0, 1, 1)",2,9
origingel,originel,origine,"(0, 1, 1)",2,9
olganisme,organisme,organe,"(0, 1, 1)",2,9
olangeade,orangeade,orange,"(0, 1, 1)",2,9
optinisme,optimisme,optim,"(0, 1, 1)",2,9
opposangt,opposant,opposer,"(0, 1, 1)",2,9
pairlasse,paillasse,paille,"(0, 1, 1)",2,9
pairlards,paillards,paille,"(0, 1, 1)",2,9
owverture,ouverture,ouvert,"(0, 1, 1)",2,9
outragnce,outrance,outre,"(0, 1, 1)",2,9
outirlage,outillage,outil,"(0, 1, 1)",2,9
plivautés,privautés,priver,"(0, 1, 1)",2,9
plivation,privation,priver,"(0, 1, 1)",2,9
plincipal,principal,principe,"(0, 1, 1)",2,9
primcesse,princesse,prince,"(0, 1, 1)",2,9
prignaire,primaire,prime,"(0, 1, 1)",2,9
plêtresse,prêtresse,prêtre,"(0, 1, 1)",2,9
maléfiqye,maléfique,mal,"(0, 1, 1)",2,9
grobuleux,globuleux,globe,"(0, 1, 2)",3,9
galagiste,garagiste,gare,"(0, 1, 2)",3,9
flacturés,fracturés,fract,"(0, 1, 2)",3,9
feuirleta,feuilleta,feuille,"(0, 1, 2)",3,9
érectorat,électorat,élire,"(0, 1, 2)",3,9
éditoriar,éditorial,éditer,"(0, 1, 2)",3,9
dupricité,duplicité,double,"(0, 1, 2)",3,9
dowcereux,doucereux,doux,"(0, 1, 2)",3,9
parfwmait,parfumait,parfum,"(0, 1, 1)",2,9
paladoxal,paradoxal,paradox,"(0, 1, 1)",2,9
paqyetage,paquetage,paquet,"(0, 1, 1)",2,9
papetelie,papeterie,papet,"(0, 1, 1)",2,9
papelasse,paperasse,paper,"(0, 1, 1)",2,9
panterant,pantelant,pantel,"(0, 1, 1)",2,9
parpitant,palpitant,palpiter,"(0, 1, 1)",2,9
parliatif,palliatif,pallier,"(0, 1, 1)",2,9
palablait,palabrait,palabre,"(0, 1, 1)",2,9
pairlotes,paillotes,paille,"(0, 1, 1)",2,9
pairletée,pailletée,paillette,"(0, 1, 1)",2,9
partisang,partisan,partir,"(0, 1, 1)",2,9
partangce,partance,partir,"(0, 1, 1)",2,9
pressangt,pressant,presser,"(0, 1, 1)",2,9
présidemt,président,présider,"(0, 1, 1)",2,9
plédateur,prédateur,préd,"(0, 1, 1)",2,9
plécocité,précocité,précoce,"(0, 1, 1)",2,9
plécision,précision,précis,"(0, 1, 1)",2,9
plêcheurs,prêcheurs,prêcher,"(0, 1, 1)",2,9
plécarité,précarité,précaire,"(0, 1, 1)",2,9
platicien,praticien,pratique,"(0, 1, 1)",2,9
poutlelle,poutrelle,poutre,"(0, 1, 1)",2,9
powssette,poussette,pouss,"(0, 1, 1)",2,9
kérosègne,kérosène,kéros,"(0, 1, 1)",2,9
jouvengce,jouvence,jeune,"(0, 1, 1)",2,9
jarousies,jalousies,jaloux,"(0, 1, 1)",2,9
glandiose,grandiose,grand,"(0, 1, 1)",2,9
goupirlon,goupillon,goupille,"(0, 1, 1)",2,9
modarités,modalités,mode,"(0, 1, 2)",3,9
malinière,marinière,mer,"(0, 1, 2)",3,9
justiciel,justicier,juste,"(0, 1, 2)",3,9
joviarité,jovialité,joie,"(0, 1, 2)",3,9
inflwencé,influencé,influer,"(0, 1, 2)",3,9
idéariste,idéaliste,idée,"(0, 1, 2)",3,9
idéalisne,idéalisme,idée,"(0, 1, 2)",3,9
glillagée,grillagée,grill,"(0, 1, 2)",3,9
pâtulages,pâturages,pâture,"(0, 1, 1)",2,9
patlonage,patronage,patron,"(0, 1, 1)",2,9
pâtissiel,pâtissier,pâtiss,"(0, 1, 1)",2,9
patignait,patinait,patin,"(0, 1, 1)",2,9
patingage,patinage,patin,"(0, 1, 1)",2,9
patelnité,paternité,père,"(0, 1, 1)",2,9
parutiong,parution,parer,"(0, 1, 1)",2,9
paltition,partition,partir,"(0, 1, 1)",2,9
glycéline,glycérine,glycér,"(0, 1, 1)",2,9
fréquemce,fréquence,fréquent,"(0, 1, 1)",2,9
foulrages,fourrages,fourr,"(0, 1, 1)",2,9
espagmole,espagnole,espagne,"(0, 1, 1)",2,9
émissaile,émissaire,émettre,"(0, 1, 1)",2,9
pépinièle,pépinière,pépin,"(0, 1, 1)",2,9
pénétlant,pénétrant,pénétrer,"(0, 1, 1)",2,9
pegnchant,penchant,pencher,"(0, 1, 1)",2,9
pelwcheux,pelucheux,peluche,"(0, 1, 1)",2,9
perotonna,pelotonna,peloton,"(0, 1, 1)",2,9
perletées,pelletées,pelle,"(0, 1, 1)",2,9
péjolatif,péjoratif,péjor,"(0, 1, 1)",2,9
pectolaux,pectoraux,pector,"(0, 1, 1)",2,9
pavemengt,pavement,paver,"(0, 1, 1)",2,9
élégagnce,élégance,élégant,"(0, 1, 1)",2,9
érectrons,électrons,électr,"(0, 1, 1)",2,9
doléamces,doléances,douleur,"(0, 1, 1)",2,9
dividemde,dividende,diviser,"(0, 1, 1)",2,9
notoliété,notoriété,note,"(0, 1, 2)",3,9
normarien,normalien,norme,"(0, 1, 2)",3,9
moisetier,noisetier,noix,"(0, 1, 2)",3,9
nettowage,nettoyage,net,"(0, 1, 2)",3,9
nelvosité,nervosité,nerf,"(0, 1, 2)",3,9
gnativité,nativité,nat,"(0, 1, 2)",3,9
mûlissant,mûrissant,mûr,"(0, 1, 2)",3,9
cladingue,cradingue,crade,"(0, 1, 1)",2,9
personner,personnel,personne,"(0, 1, 1)",2,9
perpétwel,perpétuel,perpétuer,"(0, 1, 1)",2,9
perraient,perlaient,perle,"(0, 1, 1)",2,9
portirlon,portillon,porte,"(0, 1, 1)",2,9
polcherie,porcherie,porc,"(0, 1, 1)",2,9
popylaire,populaire,popul,"(0, 1, 1)",2,9
pétirlant,pétillant,pét,"(0, 1, 1)",2,9
pogntages,pontages,pont,"(0, 1, 1)",2,9
piperette,pipelette,pipe,"(0, 1, 1)",2,9
pinglerie,pingrerie,pingre,"(0, 1, 1)",2,9
pimcement,pincement,pince,"(0, 1, 1)",2,9
pilongnée,pilonnée,pilon,"(0, 1, 1)",2,9
